#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmin(1),Zmax(1) [Magnitude]"
#------------------------------------------------
69.321600000000	-0.027470892512852
69.343200000000	-0.027122499122785
69.364800000000	-0.026776904915932
69.386400000000	-0.026434111790098
69.408000000000	-0.026094121627917
69.429600000000	-0.025756936296833
69.451200000000	-0.025422557649068
69.472800000000	-0.025090987521618
69.494400000000	-0.024762227736203
69.516000000000	-0.024436280099278
69.537600000000	-0.024113146401987
69.559200000000	-0.023792828420157
69.580800000000	-0.023475327914265
69.602400000000	-0.023160646629427
69.624000000000	-0.022848786295376
69.645600000000	-0.022539748626437
69.667200000000	-0.022233535321512
69.688800000000	-0.021930148064051
69.710400000000	-0.021629588522047
